t,Xx1,Xx2,Xx3,Xy1,Xy2,Xy3,Xt1,Xt2,Xt3,Zx1,Zx2,Zx3,Zy1,Zy2,Zy3,Zt1,Zt2,Zt3,Rx1,Rx2,Rx3,Ry1,Ry2,Ry3,Rt1,Rt2,Rt3,P11,P12,P13,P14,P15,P16,P17,P18,P19,P21,P22,P23,P24,P25,P26,P27,P28,P29,P31,P32,P33,P34,P35,P36,P37,P38,P39,P41,P42,P43,P44,P45,P46,P47,P48,P49,P51,P52,P53,P54,P55,P56,P57,P58,P59,P61,P62,P63,P64,P65,P66,P67,P68,P69,P71,P72,P73,P74,P75,P76,P77,P78,P79,P81,P82,P83,P84,P85,P86,P87,P88,P89,P91,P92,P93,P94,P95,P96,P97,P98,P99
110,59999.40000227139,-1.2149054212824135e-14,-1.2054695134450136e-14,59999.40000227136,-1.1817916726098603e-14,-5.431945399939508e-15,-1.7467148312397346e-14,-1.746714831239734e-14,-2.812745299902951e-16,0.0,0.0,-0.03770867735147476,0.0,0.0,-0.06703764945268631,-2.042840630019895,0.0,0.0,0.0,0.0,0.03770867735147476,0.0,0.0,0.06703764945268631,2.042840630019895,0.0,0.0,-1.0368093311399949e+20,-360001530.6779691,-0.0024999997157619507,-1.0368093312232453e+20,-360001529.2557301,3.2637909314674357e-10,88.09087730612411,97.50087786680706,1.618046003640065e-10,-360001530.6779691,0.9937437505684761,-0.02512500000000001,-360001530.6497191,6.625177287098267e-10,-3.829840973550116e-29,2.9859369093798864e-10,3.312671395589231e-10,-5.006431941681413e-19,-0.0024999997157619507,-0.02512500000000001,1.4975,3.3613871350200843e-10,-3.8298409735502e-29,-1.2225668662918234e-28,-1.5019280218740158e-17,-2.010076174294025e-16,-1.0012863882993387e-17,-1.0368093312232453e+20,-360001530.6497191,3.361387135020084e-10,-1.0368093313064955e+20,-360001529.3417926,-0.002499999696321895,88.09087731338752,97.50087787482605,1.688944494396248e-10,-360001529.2557301,6.625177287098267e-10,-3.8298409735502e-29,-360001529.3417926,0.9937437506073563,-0.02512500000000001,3.1314560925982135e-10,3.4581910805692613e-10,2.2074146697217703e-18,3.2637909314674357e-10,-3.829840973550116e-29,-1.2225668662918234e-28,-0.002499999696321895,-0.02512500000000001,1.4975,6.622237128263149e-17,8.862742340814034e-16,4.4148293394804844e-17,88.09087730612411,2.9859369093798864e-10,-1.501928021874016e-17,88.09087731338751,3.131456092598214e-10,6.622237128263149e-17,1.500312694459304,0.01247658690488622,-0.0006238293452443147,97.50087786680706,3.312671395589231e-10,-2.010076174294025e-16,97.50087787482606,3.4581910805692613e-10,8.862742340814034e-16,0.01247658690488622,1.4978126944593042,-0.025015634722965183,1.618046003640065e-10,-5.006431941681412e-19,-1.0012863882993387e-17,1.688944494396248e-10,2.20741466972177e-18,4.414829339480484e-17,-0.0006238293452443145,-0.025015634722965183,0.9987507817361483
111,59999.40000227139,-1.1616134287295994e-14,-1.3962966238873208e-15,59999.40000227136,-1.1841212678844701e-14,-5.8978644548614775e-15,-1.7467148312397346e-14,-1.7467148312397315e-14,-2.8127452999029376e-16,0.0,0.0,-0.15981295704841614,0.0,0.0,0.0065840547904372215,-2.042524246438652,0.0,0.0,0.0,0.0,0.15981295704841614,0.0,0.0,0.0065840547904372215,2.042524246438652,0.0,0.0,-1.0368093311399949e+20,-360001530.6779691,-0.0024999997157619507,-1.0368093312232453e+20,-360001529.2557301,3.2637909314672915e-10,88.09087730612411,97.50087786680706,1.618046003640065e-10,-360001530.6779691,0.9937437505684761,-0.02512500000000001,-360001530.6497191,6.625177287098267e-10,-2.1173636891723872e-29,2.9859368659332437e-10,3.312670814129534e-10,-3.3970890490169753e-18,-0.0024999997157619507,-0.02512500000000001,1.4975,3.361387135020166e-10,-2.1173636891727263e-29,2.202387702463304e-28,-1.0191256557573538e-16,-1.363927012119546e-15,-6.794178097997005e-17,-1.0368093312232453e+20,-360001530.6497191,3.361387135020166e-10,-1.0368093313064955e+20,-360001529.3417926,-0.002499999696321895,88.09087731338752,97.50087787482605,1.688944494396248e-10,-360001529.2557301,6.625177287098267e-10,-2.1173636891727263e-29,-360001529.3417926,0.9937437506073563,-0.02512500000000001,3.131456172570354e-10,3.4581921508608615e-10,7.538896254484052e-18,3.2637909314672915e-10,-2.1173636891723872e-29,2.202387702463304e-28,-0.002499999696321895,-0.02512500000000001,1.4975,2.2616665263278057e-16,3.026857434341896e-15,1.5077792509005045e-16,88.09087730612411,2.985936865933244e-10,-1.0191256557573538e-16,88.09087731338751,3.1314561725703546e-10,2.2616665263278057e-16,1.500312694459304,0.01247658690488622,-0.0006238293452443147,97.50087786680706,3.312670814129534e-10,-1.363927012119546e-15,97.50087787482606,3.4581921508608615e-10,3.026857434341896e-15,0.01247658690488622,1.4978126944593042,-0.025015634722965183,1.618046003640065e-10,-3.397089049016975e-18,-6.794178097997004e-17,1.688944494396248e-10,7.53889625448405e-18,1.5077792509005045e-16,-0.0006238293452443145,-0.025015634722965183,0.9987507817361483
112,59999.40000227139,-1.1813970382330668e-14,-5.3530185245807976e-15,59999.40000227136,-1.1657291947282317e-14,-2.2194498236137618e-15,-1.7467148312397346e-14,-1.746714831239736e-14,-2.8127452999029603e-16,0.0,0.0,-0.03172317147254944,0.0,0.0,-0.047884032130241394,-2.042524246438652,0.0,0.0,0.0,0.0,0.03172317147254944,0.0,0.0,0.047884032130241394,2.042524246438652,0.0,0.0,-1.0368093311399949e+20,-360001530.6779691,-0.0024999997157619507,-1.0368093312232453e+20,-360001529.2557301,3.263790931467472e-10,88.09087730612411,97.50087786680706,1.618046003640065e-10,-360001530.6779691,0.9937437505684761,-0.02512500000000001,-360001530.6497191,6.625177287098267e-10,-3.784884954427489e-29,2.985936861562526e-10,3.312670755634875e-10,-3.6884705712271045e-18,-0.0024999997157619507,-0.02512500000000001,1.4975,3.361387135020174e-10,-3.7848849544276304e-29,-1.1326548280464857e-28,-1.1065400215925252e-16,-1.4809163295152997e-15,-7.376941142417263e-17,-1.0368093312232453e+20,-360001530.6497191,3.3613871350201743e-10,-1.0368093313064955e+20,-360001529.3417926,-0.002499999696321895,88.09087731338752,97.50087787482605,1.688944494396248e-10,-360001529.2557301,6.625177287098267e-10,-3.7848849544276304e-29,-360001529.3417926,0.9937437506073563,-0.02512500000000001,3.131456072585482e-10,3.458190812732754e-10,8.73231157683677e-19,3.263790931467472e-10,-3.784884954427489e-29,-1.1326548280464857e-28,-0.002499999696321895,-0.02512500000000001,1.4975,2.6196907510781366e-17,3.506012196428517e-16,1.7464623154042978e-17,88.09087730612411,2.985936861562526e-10,-1.1065400215925253e-16,88.09087731338751,3.131456072585482e-10,2.6196907510781366e-17,1.500312694459304,0.01247658690488622,-0.0006238293452443147,97.50087786680706,3.312670755634875e-10,-1.4809163295152997e-15,97.50087787482606,3.458190812732754e-10,3.506012196428517e-16,0.01247658690488622,1.4978126944593042,-0.025015634722965183,1.618046003640065e-10,-3.688470571227103e-18,-7.376941142417262e-17,1.688944494396248e-10,8.732311576836768e-19,1.7464623154042975e-17,-0.0006238293452443145,-0.025015634722965183,0.9987507817361483
113,59999.40000227139,-1.164338767394019e-14,-1.941364356771233e-15,59999.40000227136,-1.1737141447317445e-14,-3.8164398243163315e-15,-1.7467148312397346e-14,-1.746714831239734e-14,-2.8127452999029495e-16,0.0,0.0,-0.1173158809542656,0.0,0.0,-0.023942016065120697,-2.042207862857397,0.0,0.0,0.0,0.0,0.1173158809542656,0.0,0.0,0.023942016065120697,2.042207862857397,0.0,0.0,-1.0368093311399949e+20,-360001530.6779691,-0.0024999997157619507,-1.0368093312232453e+20,-360001529.2557301,3.263790931467405e-10,88.09087730612411,97.50087786680706,1.618046003640065e-10,-360001530.6779691,0.9937437505684761,-0.02512500000000001,-360001530.6497191,6.625177287098267e-10,-3.081347492349477e-29,2.985936896069194e-10,3.3126712174481583e-10,-1.3880236518556581e-18,-0.0024999997157619507,-0.02512500000000001,1.4975,3.361387135020109e-10,-3.0813474923496244e-29,2.744200961093841e-29,-4.1640666287850964e-17,-5.5728976335189e-16,-2.776047303674371e-17,-1.0368093312232453e+20,-360001530.6497191,3.361387135020109e-10,-1.0368093313064955e+20,-360001529.3417926,-0.002499999696321895,88.09087731338752,97.50087787482605,1.688944494396248e-10,-360001529.2557301,6.625177287098267e-10,-3.081347492349624e-29,-360001529.3417926,0.9937437506073563,-0.02512500000000001,3.1314561097029096e-10,3.4581913094866315e-10,3.34772890188535e-18,3.2637909314674047e-10,-3.0813474923494776e-29,2.744200961093841e-29,-0.002499999696321895,-0.02512500000000001,1.4975,1.0043176270172293e-16,1.3441089746840277e-15,6.695457803807644e-17,88.09087730612411,2.985936896069194e-10,-4.164066628785097e-17,88.09087731338751,3.1314561097029096e-10,1.0043176270172294e-16,1.500312694459304,0.01247658690488622,-0.0006238293452443147,97.50087786680706,3.3126712174481583e-10,-5.5728976335189e-16,97.50087787482606,3.4581913094866315e-10,1.3441089746840277e-15,0.01247658690488622,1.4978126944593042,-0.025015634722965183,1.618046003640065e-10,-1.3880236518556577e-18,-2.776047303674371e-17,1.688944494396248e-10,3.3477289018853502e-18,6.695457803807645e-17,-0.0006238293452443145,-0.025015634722965183,0.9987507817361483
114,59999.40000227139,-1.1876793168312908e-14,-6.6094742442255915e-15,59999.40000227136,-1.2015220044510501e-14,-9.378011768177474e-15,-1.7467148312397346e-14,-1.746714831239735e-14,-2.8127452999029554e-16,0.0,0.0,-0.31364041566848755,0.0,0.0,0.005985504016280174,-2.042840630019895,0.0,0.0,0.0,0.0,0.31364041566848755,0.0,0.0,0.005985504016280174,2.042840630019895,0.0,0.0,-1.0368093311399949e+20,-360001530.6779691,-0.0024999997157619507,-1.0368093312232453e+20,-360001529.2557301,3.2637909314674626e-10,88.09087730612411,97.50087786680706,1.618046003640065e-10,-360001530.6779691,0.9937437505684761,-0.02512500000000001,-360001530.6497191,6.625177287098267e-10,-2.942958758096057e-29,2.9859368810880647e-10,3.3126710169511315e-10,-2.386766614701695e-18,-0.0024999997157619507,-0.02512500000000001,1.4975,3.3613871350201376e-10,-2.9429587580961685e-29,5.511975646163569e-29,-7.160292404065537e-17,-9.582838160664115e-16,-4.773533229366445e-17,-1.0368093312232453e+20,-360001530.6497191,3.3613871350201376e-10,-1.0368093313064955e+20,-360001529.3417926,-0.002499999696321895,88.09087731338752,97.50087787482605,1.688944494396248e-10,-360001529.2557301,6.625177287098267e-10,-2.9429587580961685e-29,-360001529.3417926,0.9937437506073563,-0.02512500000000001,3.1314560776986827e-10,3.458190881164278e-10,1.2141115403112055e-18,3.263790931467463e-10,-2.9429587580960564e-29,5.511975646163569e-29,-0.002499999696321895,-0.02512500000000001,1.4975,3.642330836363753e-17,4.874642676999473e-16,2.428223080659355e-17,88.09087730612411,2.9859368810880647e-10,-7.160292404065537e-17,88.09087731338751,3.131456077698682e-10,3.642330836363753e-17,1.500312694459304,0.01247658690488622,-0.0006238293452443147,97.50087786680706,3.312671016951132e-10,-9.582838160664117e-16,97.50087787482606,3.458190881164278e-10,4.874642676999473e-16,0.01247658690488622,1.4978126944593042,-0.025015634722965183,1.618046003640065e-10,-2.3867666147016946e-18,-4.773533229366445e-17,1.688944494396248e-10,1.2141115403112053e-18,2.428223080659355e-17,-0.0006238293452443145,-0.025015634722965183,0.9987507817361483
115,59999.40000227139,-1.1580510462079025e-14,-6.838201195479254e-16,59999.40000227136,-1.1824933168512556e-14,-5.5722742482185534e-15,-1.7467148312397346e-14,-1.746714831239733e-14,-2.812745299902946e-16,0.0,0.0,-0.035913024097681046,0.0,0.0,-0.0628477931022644,-2.042207862857397,0.0,0.0,0.0,0.0,0.035913024097681046,0.0,0.0,0.0628477931022644,2.042207862857397,0.0,0.0,-1.0368093311399949e+20,-360001530.6779691,-0.0024999997157619507,-1.0368093312232453e+20,-360001529.2557301,3.2637909314673835e-10,88.09087730612411,97.50087786680706,1.618046003640065e-10,-360001530.6779691,0.9937437505684761,-0.02512500000000001,-360001530.6497191,6.625177287098267e-10,-3.699872017667385e-29,2.9859368289157744e-10,3.312670318713425e-10,-5.864922920528158e-18,-0.0024999997157619507,-0.02512500000000001,1.4975,3.361387135020236e-10,-3.699872017667695e-29,-9.626289545264805e-29,-1.7594750479394328e-16,-2.354759230594932e-15,-1.1729845841019374e-16,-1.0368093312232453e+20,-360001530.6497191,3.361387135020236e-10,-1.0368093313064955e+20,-360001529.3417926,-0.002499999696321895,88.09087731338752,97.50087787482605,1.688944494396248e-10,-360001529.2557301,6.625177287098267e-10,-3.699872017667695e-29,-360001529.3417926,0.9937437506073563,-0.02512500000000001,3.1314561214895364e-10,3.4581914672306593e-10,4.13350483509077e-18,3.2637909314673835e-10,-3.699872017667385e-29,-9.626289545264805e-29,-0.002499999696321895,-0.02512500000000001,1.4975,1.2400501620365716e-16,1.6595970308738559e-15,8.267009670218484e-17,88.09087730612411,2.9859368289157744e-10,-1.759475047939433e-16,88.09087731338751,3.1314561214895364e-10,1.2400501620365719e-16,1.500312694459304,0.01247658690488622,-0.0006238293452443147,97.50087786680706,3.312670318713425e-10,-2.3547592305949326e-15,97.50087787482606,3.45819146723066e-10,1.6595970308738557e-15,0.01247658690488622,1.4978126944593042,-0.025015634722965183,1.618046003640065e-10,-5.8649229205281585e-18,-1.1729845841019376e-16,1.688944494396248e-10,4.13350483509077e-18,8.267009670218482e-17,-0.0006238293452443145,-0.025015634722965183,0.9987507817361483
116,59999.40000227139,-1.1744243621684045e-14,-3.958483311648322e-15,59999.40000227136,-1.1550302221587361e-14,-7.965530971465186e-17,-1.7467148312397346e-14,-1.746714831239736e-14,-2.812745299902959e-16,0.0,0.0,-0.03651157394051552,0.0,0.0,-0.12330138683319092,-2.0418914792761425,0.0,0.0,0.0,0.0,0.03651157394051552,0.0,0.0,0.12330138683319092,2.0418914792761425,0.0,0.0,-1.0368093311399949e+20,-360001530.6779691,-0.0024999997157619507,-1.0368093312232453e+20,-360001529.2557301,3.2637909314674843e-10,88.09087730612411,97.50087786680706,1.618046003640065e-10,-360001530.6779691,0.9937437505684761,-0.02512500000000001,-360001530.6497191,6.625177287098267e-10,-3.03394392915567e-29,2.9859368646168395e-10,3.3126707965116925e-10,-3.484849429259629e-18,-0.0024999997157619507,-0.02512500000000001,1.4975,3.361387135020168e-10,-3.033943929155791e-29,3.6922722249718e-29,-1.0454537424775354e-16,-1.3991626952236414e-15,-6.969698858482313e-17,-1.0368093312232453e+20,-360001530.6497191,3.3613871350201686e-10,-1.0368093313064955e+20,-360001529.3417926,-0.002499999696321895,88.09087731338752,97.50087787482605,1.688944494396248e-10,-360001529.2557301,6.625177287098267e-10,-3.033943929155791e-29,-360001529.3417926,0.9937437506073563,-0.02512500000000001,3.1314560659018443e-10,3.45819072328359e-10,4.2765485815270442e-19,3.2637909314674843e-10,-3.03394392915567e-29,3.6922722249718e-29,-0.002499999696321895,-0.02512500000000001,1.4975,1.2829632414485931e-17,1.7170289165533693e-16,8.553097163423528e-18,88.09087730612411,2.9859368646168395e-10,-1.0454537424775352e-16,88.09087731338751,3.1314560659018443e-10,1.2829632414485933e-17,1.500312694459304,0.01247658690488622,-0.0006238293452443147,97.50087786680706,3.3126707965116925e-10,-1.3991626952236414e-15,97.50087787482606,3.45819072328359e-10,1.7170289165533695e-16,0.01247658690488622,1.4978126944593042,-0.025015634722965183,1.618046003640065e-10,-3.4848494292596285e-18,-6.969698858482312e-17,1.688944494396248e-10,4.276548581527044e-19,8.553097163423528e-18,-0.0006238293452443145,-0.025015634722965183,0.9987507817361483
117,59999.40000227139,-1.199924872854489e-14,-9.058585448865229e-15,59999.40000227136,-1.1633479673684782e-14,-1.7432043516630677e-15,-1.7467148312397346e-14,-1.7467148312397343e-14,-2.812745299902952e-16,0.0,0.0,-0.4908113479614258,0.0,0.0,-0.03411737456917763,-2.041891479276154,0.0,0.0,0.0,0.0,0.4908113479614258,0.0,0.0,0.03411737456917763,2.041891479276154,0.0,0.0,-1.0368093311399949e+20,-360001530.6779691,-0.0024999997157619507,-1.0368093312232453e+20,-360001529.2557301,3.2637909314674285e-10,88.09087730612411,97.50087786680706,1.618046003640065e-10,-360001530.6779691,0.9937437505684761,-0.02512500000000001,-360001530.6497191,6.625177287098267e-10,-2.5303342524971947e-29,2.985936916142292e-10,3.3126714860925685e-10,-4.981570330774379e-20,-0.0024999997157619507,-0.02512500000000001,1.4975,3.3613871350200714e-10,-2.530334252497273e-29,1.3764465758140026e-28,-1.4944695459811457e-18,-2.0000942678894186e-17,-9.963140657854352e-19,-1.0368093312232453e+20,-360001530.6497191,3.3613871350200714e-10,-1.0368093313064955e+20,-360001529.3417926,-0.002499999696321895,88.09087731338752,97.50087787482605,1.688944494396248e-10,-360001529.2557301,6.625177287098267e-10,-2.530334252497273e-29,-360001529.3417926,0.9937437506073563,-0.02512500000000001,3.1314560966209795e-10,3.458191134407161e-10,2.475599314509914e-18,3.2637909314674285e-10,-2.5303342524971947e-29,1.3764465758140026e-28,-0.002499999696321895,-0.02512500000000001,1.4975,7.426790226643826e-17,9.939500341520748e-16,4.951198629056772e-17,88.09087730612411,2.985936916142292e-10,-1.4944695459811459e-18,88.09087731338751,3.1314560966209795e-10,7.426790226643827e-17,1.500312694459304,0.01247658690488622,-0.0006238293452443147,97.50087786680706,3.3126714860925685e-10,-2.0000942678894186e-17,97.50087787482606,3.4581911344071614e-10,9.939500341520748e-16,0.01247658690488622,1.4978126944593042,-0.025015634722965183,1.618046003640065e-10,-4.9815703307743794e-20,-9.963140657854352e-19,1.688944494396248e-10,2.4755993145099134e-18,4.951198629056772e-17,-0.0006238293452443145,-0.025015634722965183,0.9987507817361483
118,59999.40000227139,-1.1798364084256683e-14,-5.040892563101107e-15,59999.40000227136,-1.1607521303729755e-14,-1.2240369525625474e-15,-1.7467148312397346e-14,-1.7467148312397346e-14,-2.812745299902953e-16,0.0,0.0,-0.2346317619085312,0.0,0.0,-0.08439560979604721,-2.042207862857397,0.0,0.0,0.0,0.0,0.2346317619085312,0.0,0.0,0.08439560979604721,2.042207862857397,0.0,0.0,-1.0368093311399949e+20,-360001530.6779691,-0.0024999997157619507,-1.0368093312232453e+20,-360001529.2557301,3.263790931467342e-10,88.09087730612411,97.50087786680706,1.618046003640065e-10,-360001530.6779691,0.9937437505684761,-0.02512500000000001,-360001530.6497191,6.625177287098267e-10,-3.368878550424538e-29,2.9859369005367823e-10,3.312671277239266e-10,-1.0901840827362624e-18,-0.0024999997157619507,-0.02512500000000001,1.4975,3.3613871350201004e-10,-3.368878550424747e-29,-3.0064202004088114e-29,-3.270548849852991e-17,-4.3770754818454205e-16,-2.1803681654355806e-17,-1.0368093312232453e+20,-360001530.6497191,3.361387135020101e-10,-1.0368093313064955e+20,-360001529.3417926,-0.002499999696321895,88.09087731338752,97.50087787482605,1.688944494396248e-10,-360001529.2557301,6.625177287098267e-10,-3.368878550424747e-29,-360001529.3417926,0.9937437506073563,-0.02512500000000001,3.131456144464289e-10,3.4581917747087984e-10,5.665156617371027e-18,3.263790931467342e-10,-3.368878550424538e-29,-3.0064202004088114e-29,-0.002499999696321895,-0.02512500000000001,1.4975,1.6995452192753405e-16,2.274553309287853e-15,1.1330313234778997e-16,88.09087730612411,2.9859369005367823e-10,-3.2705488498529914e-17,88.09087731338751,3.131456144464289e-10,1.6995452192753407e-16,1.500312694459304,0.01247658690488622,-0.0006238293452443147,97.50087786680706,3.312671277239266e-10,-4.3770754818454205e-16,97.50087787482606,3.458191774708799e-10,2.2745533092878535e-15,0.01247658690488622,1.4978126944593042,-0.025015634722965183,1.618046003640065e-10,-1.0901840827362624e-18,-2.1803681654355803e-17,1.688944494396248e-10,5.665156617371026e-18,1.1330313234778997e-16,-0.0006238293452443145,-0.025015634722965183,0.9987507817361483
119,59999.40000227139,-1.1775193489662827e-14,-4.577480671223996e-15,59999.40000227136,-1.186275141518433e-14,-6.328639181654049e-15,-1.7467148312397346e-14,-1.7467148312397333e-14,-2.812745299902947e-16,0.0,0.0,-0.21368250250816345,0.0,0.0,-0.09816227108240128,-2.042840630019895,0.0,0.0,0.0,0.0,0.21368250250816345,0.0,0.0,0.09816227108240128,2.042840630019895,0.0,0.0,-1.0368093311399949e+20,-360001530.6779691,-0.0024999997157619507,-1.0368093312232453e+20,-360001529.2557301,3.2637909314674104e-10,88.09087730612411,97.50087786680706,1.618046003640065e-10,-360001530.6779691,0.9937437505684761,-0.02512500000000001,-360001530.6497191,6.625177287098267e-10,-4.036982682973881e-29,2.985936905407016e-10,3.312671342419085e-10,-7.655015323374326e-19,-0.0024999997157619507,-0.02512500000000001,1.4975,3.3613871350200916e-10,-4.036982682974002e-29,-1.636850285139411e-28,-2.2965022107626813e-17,-3.073479095452882e-16,-1.531003064637921e-17,-1.0368093312232453e+20,-360001530.6497191,3.3613871350200916e-10,-1.0368093313064955e+20,-360001529.3417926,-0.002499999696321895,88.09087731338752,97.50087787482605,1.688944494396248e-10,-360001529.2557301,6.625177287098267e-10,-4.036982682974002e-29,-360001529.3417926,0.9937437506073563,-0.02512500000000001,3.1314561067749017e-10,3.458191270300208e-10,3.1525281758884004e-18,3.26379093146741e-10,-4.036982682973881e-29,-1.636850285139411e-28,-0.002499999696321895,-0.02512500000000001,1.4975,9.457574700676881e-17,1.2657361268921675e-15,6.305056351813744e-17,88.09087730612411,2.9859369054070155e-10,-2.2965022107626816e-17,88.09087731338751,3.1314561067749017e-10,9.457574700676884e-17,1.500312694459304,0.01247658690488622,-0.0006238293452443147,97.50087786680706,3.312671342419085e-10,-3.0734790954528823e-16,97.50087787482606,3.458191270300208e-10,1.2657361268921675e-15,0.01247658690488622,1.4978126944593042,-0.025015634722965183,1.618046003640065e-10,-7.655015323374323e-19,-1.531003064637921e-17,1.688944494396248e-10,3.1525281758884004e-18,6.305056351813744e-17,-0.0006238293452443145,-0.025015634722965183,0.9987507817361483
120,59999.40000227139,-1.1645509008206896e-14,-1.9837910421053625e-15,59999.40000227136,-1.2070993463932451e-14,-1.0493480156616477e-14,-1.7467148312397346e-14,-1.7467148312397327e-14,-2.8127452999029445e-16,0.0,0.0,-0.014963760040700436,0.0,0.0,-0.0628477931022644,-2.0431570136011494,0.0,0.0,0.0,0.0,0.014963760040700436,0.0,0.0,0.0628477931022644,2.0431570136011494,0.0,0.0,-1.0368093311399949e+20,-360001530.6779691,-0.0024999997157619507,-1.0368093312232453e+20,-360001529.2557301,3.263790931467418e-10,88.09087730612411,97.50087786680706,1.618046003640065e-10,-360001530.6779691,0.9937437505684761,-0.02512500000000001,-360001530.6497191,6.625177287098267e-10,-3.9774127132441596e-29,2.985936857521491e-10,3.3126707015524754e-10,-3.9578731515609865e-18,-0.0024999997157619507,-0.02512500000000001,1.4975,3.361387135020182e-10,-3.9774127132443715e-29,-1.517710345679951e-28,-1.1873607117160443e-16,-1.589081129187076e-15,-7.915746303085028e-17,-1.0368093312232453e+20,-360001530.6497191,3.361387135020182e-10,-1.0368093313064955e+20,-360001529.3417926,-0.002499999696321895,88.09087731338752,97.50087787482605,1.688944494396248e-10,-360001529.2557301,6.625177287098267e-10,-3.9774127132443715e-29,-360001529.3417926,0.9937437506073563,-0.02512500000000001,3.131456102427703e-10,3.458191212120315e-10,2.86271461055148e-18,3.263790931467418e-10,-3.9774127132441596e-29,-1.517710345679951e-28,-0.002499999696321895,-0.02512500000000001,1.4975,8.588134908118501e-17,1.1493763422235412e-15,5.725429221139903e-17,88.09087730612411,2.985936857521491e-10,-1.1873607117160443e-16,88.09087731338751,3.1314561024277026e-10,8.588134908118503e-17,1.500312694459304,0.01247658690488622,-0.0006238293452443147,97.50087786680706,3.3126707015524754e-10,-1.589081129187076e-15,97.50087787482606,3.458191212120315e-10,1.1493763422235412e-15,0.01247658690488622,1.4978126944593042,-0.025015634722965183,1.618046003640065e-10,-3.9578731515609865e-18,-7.915746303085028e-17,1.688944494396248e-10,2.8627146105514796e-18,5.725429221139903e-17,-0.0006238293452443145,-0.025015634722965183,0.9987507817361483
121,59999.40000227139,-1.1878611790218334e-14,-6.6458466823341175e-15,59999.40000227136,-1.1839128535522071e-14,-5.856181588408849e-15,-1.746714831239735e-14,-1.7467148312397374e-14,-2.812745299902968e-16,0.0,0.0,0.05147533491253853,0.0,0.0,-0.043095629662275314,-2.043157013601138,0.0,0.0,0.0,0.0,0.05147533491253853,0.0,0.0,0.043095629662275314,2.043157013601138,0.0,0.0,-1.0368093311399949e+20,-360001530.6779691,-0.0024999997157619507,-1.0368093312232453e+20,-360001529.2557301,3.263790931467462e-10,88.09087730612411,97.50087786680706,1.618046003640065e-10,-360001530.6779691,0.9937437505684761,-0.02512500000000001,-360001530.6497191,6.625177287098267e-10,-1.751634913281941e-29,2.985936818451729e-10,3.3126701786699086e-10,-6.5625266642846874e-18,-0.0024999997157619507,-0.02512500000000001,1.4975,3.3613871350202554e-10,-1.7516349132821829e-29,2.9338452542445875e-28,-1.96875595361558e-16,-2.634846262798532e-15,-1.3125053328532433e-16,-1.0368093312232453e+20,-360001530.6497191,3.3613871350202554e-10,-1.0368093313064955e+20,-360001529.3417926,-0.002499999696321895,88.09087731338752,97.50087787482605,1.688944494396248e-10,-360001529.2557301,6.625177287098267e-10,-1.7516349132821829e-29,-360001529.3417926,0.9937437506073563,-0.02512500000000001,3.131456078096681e-10,3.458190886490814e-10,1.2406448018812423e-18,3.263790931467462e-10,-1.7516349132819413e-29,2.9338452542445875e-28,-0.002499999696321895,-0.02512500000000001,1.4975,3.721930538343057e-17,4.981173390951876e-16,2.4812896037994284e-17,88.09087730612411,2.9859368184517293e-10,-1.9687559536155801e-16,88.09087731338751,3.1314560780966806e-10,3.721930538343057e-17,1.500312694459304,0.01247658690488622,-0.0006238293452443147,97.50087786680706,3.3126701786699086e-10,-2.634846262798532e-15,97.50087787482606,3.458190886490814e-10,4.981173390951876e-16,0.01247658690488622,1.4978126944593042,-0.025015634722965183,1.618046003640065e-10,-6.5625266642846874e-18,-1.3125053328532433e-16,1.688944494396248e-10,1.2406448018812423e-18,2.481289603799428e-17,-0.0006238293452443145,-0.025015634722965183,0.9987507817361483
