t,Xx1,Xx2,Xx3,Xy1,Xy2,Xy3,Xt1,Xt2,Xt3,Zx1,Zx2,Zx3,Zy1,Zy2,Zy3,Zt1,Zt2,Zt3,Rx1,Rx2,Rx3,Ry1,Ry2,Ry3,Rt1,Rt2,Rt3,P11,P12,P13,P14,P15,P16,P17,P18,P19,P21,P22,P23,P24,P25,P26,P27,P28,P29,P31,P32,P33,P34,P35,P36,P37,P38,P39,P41,P42,P43,P44,P45,P46,P47,P48,P49,P51,P52,P53,P54,P55,P56,P57,P58,P59,P61,P62,P63,P64,P65,P66,P67,P68,P69,P71,P72,P73,P74,P75,P76,P77,P78,P79,P81,P82,P83,P84,P85,P86,P87,P88,P89,P91,P92,P93,P94,P95,P96,P97,P98,P99
256,-0.8496458509656309,-0.03524820039053585,0.02664317772853972,-0.6976545464052242,-0.07449467027781957,-0.08171732018863773,-2.0411048812553805,1.5509360536361102e-06,-6.545089985716817e-06,0.0,0.0,0.0676251709864957,0.0,0.0,-0.2076574593618495,-2.0409423285324015,0.0,0.0,0.0,0.0,0.040981993257955984,0.0,0.0,0.12594013917321178,0.00016255272297893697,1.5509360536361102e-06,0.0,260.55968627124446,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.55968627124446,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800169,0.0030199685562388094,0.01337488681114666,0.0,0.0,0.0,0.0,0.0,0.0,0.0030199685562388107,0.5513887388149363,0.6695038680962714,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886811146666,0.6695038680962715,23.159109523377822
257,-0.851437422084104,-0.03536206874125423,-0.013331451396606131,-0.7012898250161702,-0.07409551990674992,0.04090928504450726,-2.0410043471484527,6.917435591238609e-07,-4.672083584963757e-06,0.0,0.0,-0.03803713088361773,0.0,0.0,0.11669669500360658,-2.04094232853239,0.0,0.0,0.0,0.0,0.0247056794870116,0.0,0.0,0.07578740995909931,6.201861606269787e-05,6.917435591238609e-07,0.0,261.56971127124444,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.56971127124444,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.618296998180017,0.0030199685562467874,0.01337488681140702,0.0,0.0,0.0,0.0,0.0,0.0,0.0030199685562467852,0.5513887388152989,0.6695038681080998,0.0,0.0,0.0,0.0,0.0,0.0,0.01337488681140702,0.6695038681080999,23.159109523763906
258,-0.8532182073300851,-0.036880868495014166,-0.03071593368526532,-0.7049557171589108,-0.0694029501724676,0.09421206315248018,-2.040965988361332,2.375543279537218e-07,-3.9182178073302335e-06,0.0,0.0,-0.04146013461647726,0.0,0.0,0.12715499171800126,-2.0409423285324015,0.0,0.0,0.0,0.0,0.01074420093121194,0.0,0.0,0.032942928565521085,2.365982893026697e-05,2.375543279537218e-07,0.0,262.5797362712444,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.5797362712444,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800173,0.00301996855625408,0.01337488681164509,0.0,0.0,0.0,0.0,0.0,0.0,0.003019968556254079,0.5513887388156301,0.6695038681189154,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886811645087,0.6695038681189154,23.15910952411694
259,-0.855114779750255,-0.039797606680729236,-0.10272375184261749,-0.7082647927420025,-0.06043813244442254,0.31501274345141306,-2.040560116756306,1.9477499449865786e-06,4.9129013683337995e-06,0.0,0.0,-0.14722703091958295,0.0,0.0,0.45147506861525283,-2.040309561369904,0.0,0.0,0.0,0.0,0.044503279076965455,0.0,0.0,0.13646232516383977,0.00025055538640206265,1.9477499449865786e-06,0.0,263.5897612712444,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.5897612712444,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800174,0.003019968556260748,0.013374886811862777,0.0,0.0,0.0,0.0,0.0,0.0,0.003019968556260748,0.5513887388159331,0.6695038681288051,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886811862781,0.6695038681288052,23.15910952443975
260,-0.8570219777930256,-0.04046636279645276,0.010618819185183481,-0.7115400967038039,-0.05833554879598342,-0.03234949724060038,-2.040600784641384,3.479972378769234e-07,3.2146807818817397e-06,0.0,0.0,0.08066838045266359,0.0,0.0,-0.24703116839658648,-2.040625944951147,0.0,0.0,0.0,0.0,0.0700495612674801,0.0,0.0,0.2146816711559861,2.516030976318362e-05,3.479972378769234e-07,0.0,264.5997862712444,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.5997862712444,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800175,0.0030199685562668486,0.013374886812061835,0.0,0.0,0.0,0.0,0.0,0.0,0.003019968556266849,0.5513887388162103,0.6695038681378485,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886812061837,0.6695038681378483,23.159109524734927
261,-0.8589690622266726,-0.035343743386904575,0.11512153826367709,-0.7146904352502592,-0.07400971862077572,-0.35251982531492604,-2.040420716536123,1.0295974156018126e-06,6.885421544637363e-06,0.0,0.0,0.1797077705709682,0.0,0.0,-0.550395970254064,-2.0403095613698925,0.0,0.0,0.0,0.0,0.06458623230729112,0.0,0.0,0.1978761449391379,0.00011115516623050326,1.0295974156018126e-06,0.0,265.6098112712444,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.6098112712444,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800176,0.003019968556272427,0.013374886812243855,0.0,0.0,0.0,0.0,0.0,0.0,0.003019968556272428,0.5513887388164637,0.6695038681461175,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886812243851,0.6695038681461175,23.159109525004833
262,-0.8608629363761711,-0.035248904854549665,-0.0585435576897161,-0.7180030829907511,-0.07997902228375739,0.1791366755679687,-2.0409388296305426,-2.145487382333233e-06,-4.8985135357092345e-06,0.0,0.0,-0.16587448964842488,0.0,0.0,0.5077184634534362,-2.0412587121136565,0.0,0.0,0.0,0.0,0.10733093195870878,0.0,0.0,0.3285817878854675,0.0003198824831138758,2.145487382333233e-06,0.0,266.61983627124437,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.61983627124437,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800177,0.003019968556277523,0.01337488681241028,0.0,0.0,0.0,0.0,0.0,0.0,0.003019968556277521,0.551388738816695,0.6695038681536783,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886812410287,0.6695038681536783,23.159109525251633
263,-0.8625731914741644,-0.0381157883516612,0.012999757038518037,-0.722161893975917,-0.07409476047350311,-0.04000249563097469,-2.0411366489772433,-1.5568323924313679e-06,-8.293286019175233e-06,0.0,0.0,0.05721595720839767,0.0,0.0,-0.1754379516984037,-2.0412587121136445,0.0,0.0,0.0,0.0,0.044216200169879635,0.0,0.0,0.13543545606742902,0.00012206313640117372,1.5568323924313679e-06,0.0,267.62986127124435,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.62986127124435,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800179,0.0030199685562821857,0.013374886812562471,0.0,0.0,0.0,0.0,0.0,0.0,0.0030199685562821857,0.5513887388169071,0.6695038681605924,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886812562464,0.6695038681605925,23.15910952547731
264,-0.8645451532001216,-0.04094282278772728,-0.07771059274922351,-0.725663543486888,-0.07258905761205561,0.23839537921858472,-2.0410165273388197,5.184736601476903e-08,-4.894458933120735e-06,0.0,0.0,-0.1337726720494396,0.0,0.0,0.41045472827135193,-2.04094232853239,0.0,0.0,0.0,0.0,0.05606207930021609,0.0,0.0,0.1720593490527672,7.419880642967058e-05,5.184736601476903e-08,0.0,268.63988627124434,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.63988627124434,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.618296998180018,0.0030199685562864497,0.013374886812701626,0.0,0.0,0.0,0.0,0.0,0.0,0.003019968556286448,0.5513887388171007,0.6695038681669144,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886812701624,0.6695038681669144,23.159109525683665
265,-0.8665401048663371,-0.04305677112230368,-0.006168198613753673,-0.7294530880151797,-0.0696715187254625,0.01893848377760307,-2.040970648789254,1.2591441985046426e-07,-3.755606014740669e-06,0.0,0.0,0.03804743259850781,0.0,0.0,-0.1166933366704554,-2.04094232853239,0.0,0.0,0.0,0.0,0.044215631212261484,0.0,0.0,0.13563182044805847,2.8320256864056148e-05,1.2591441985046426e-07,0.0,269.6499112712443,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.6499112712443,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800179,0.0030199685562903454,0.013374886812828866,0.0,0.0,0.0,0.0,0.0,0.0,0.003019968556290346,0.5513887388172778,0.6695038681726952,0.0,0.0,0.0,0.0,0.0,0.0,0.01337488681282887,0.6695038681726951,23.159109525872353
266,-0.8687262494372282,-0.043301477201246996,-0.05182476288641721,-0.7328345391636547,-0.070701027316216,0.15893322554764647,-2.040953135679397,2.951022812800289e-08,-3.293340447241936e-06,0.0,0.0,-0.08004207141646738,0.0,0.0,0.24545473420779787,-2.0409423285324015,0.0,0.0,0.0,0.0,0.028217308530050174,0.0,0.0,0.0865215086601514,1.0807146995528427e-05,2.951022812800289e-08,0.0,270.6599362712443,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.6599362712443,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800182,0.003019968556293912,0.013374886812945219,0.0,0.0,0.0,0.0,0.0,0.0,0.0030199685562939125,0.5513887388174398,0.6695038681779811,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886812945228,0.6695038681779811,23.15910952604489
267,-0.870901207219309,-0.04494800103406624,-0.06537384475449265,-0.7363392908380111,-0.06654071049713209,0.20046866050259415,-2.0407508336183513,9.208490849816127e-07,1.1831453770784241e-06,0.0,0.0,-0.07374763786531818,0.0,0.0,0.22613897104226227,-2.040625944951147,0.0,0.0,0.0,0.0,0.008373793110825534,0.0,0.0,0.025670310539668117,0.0001248886672042815,9.208490849816127e-07,0.0,271.6699612712443,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.6699612712443,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800183,0.0030199685562971716,0.013374886813051613,0.0,0.0,0.0,0.0,0.0,0.0,0.003019968556297173,0.5513887388175878,0.6695038681828146,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886813051615,0.6695038681828146,23.159109526202656
268,-0.8731351171693892,-0.045684201504659544,-0.046881338342490066,-0.7397077290465989,-0.06470824128636649,0.14371301730862795,-2.040869218343453,-3.4535741421261237e-07,-1.7265552687869957e-06,0.0,0.0,-0.035452340842697105,0.0,0.0,0.10863610076139521,-2.0409423285324015,0.0,0.0,0.0,0.0,0.01142899749979296,0.0,0.0,0.035076916547232745,7.311018894862187e-05,3.4535741421261237e-07,0.0,272.6799862712443,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.6799862712443,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800184,0.0030199685563001514,0.013374886813148898,0.0,0.0,0.0,0.0,0.0,0.0,0.0030199685563001514,0.5513887388177231,0.6695038681872342,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886813148898,0.6695038681872342,23.159109526346917
269,-0.8752774690672791,-0.04097834785759923,0.14758074410858288,-0.7433780086031868,-0.07936016478063143,-0.4524122094559654,-2.041110046981386,-1.2924000098699986e-06,-6.7623535699883785e-06,0.0,0.0,0.26776492058643037,0.0,0.0,-0.8208378611477225,-2.0412587121136565,0.0,0.0,0.0,0.0,0.12018417647784749,0.0,0.0,0.3684256516917571,0.00014866513227040912,1.2924000098699986e-06,0.0,273.69001127124426,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.69001127124426,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800184,0.0030199685563028792,0.013374886813237856,0.0,0.0,0.0,0.0,0.0,0.0,0.0030199685563028784,0.5513887388178471,0.6695038681912757,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886813237855,0.6695038681912756,23.15910952647883
270,-0.8773898482487271,-0.03555627181375859,0.0605860301473404,-0.7471514809376538,-0.09611955616466987,-0.18573842425957865,-2.0413976068979984,-1.8458133389604761e-06,-1.2322458694125473e-05,0.0,0.0,0.006820340077717552,0.0,0.0,-0.020924961099623104,-2.0415750956948995,0.0,0.0,0.0,0.0,0.053765690069622854,0.0,0.0,0.16481346315995554,0.00017748879690104857,1.8458133389604761e-06,0.0,274.70003627124424,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.70003627124424,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800185,0.0030199685563053707,0.013374886813319196,0.0,0.0,0.0,0.0,0.0,0.0,0.0030199685563053703,0.5513887388179604,0.6695038681949711,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886813319192,0.6695038681949709,23.159109526599448
271,-0.8792804088050397,-0.03880140570849787,-0.09396980960782972,-0.7516113559219381,-0.08625488833919145,0.28870638497140805,-2.0417029972866927,-2.1816263496415662e-06,-1.7896325201562127e-05,0.0,0.0,-0.189490571736307,0.0,0.0,0.5819294028621176,-2.0418914792761425,0.0,0.0,0.0,0.0,0.0955207621284773,0.0,0.0,0.29322301789070954,0.00018848198944976247,2.1816263496415662e-06,0.0,275.71006127124423,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.71006127124423,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800184,0.0030199685563076467,0.013374886813393567,0.0,0.0,0.0,0.0,0.0,0.0,0.0030199685563076463,0.5513887388180636,0.6695038681983496,0.0,0.0,0.0,0.0,0.0,0.0,0.01337488681339357,0.6695038681983496,23.15910952670974
272,-0.8810997262594122,-0.0406078002370787,0.07156063374124094,-0.7562952402344476,-0.0808045428749791,-0.2200597525970503,-2.0418195707751083,-1.4596559844503998e-06,-1.90864049390768e-05,0.0,0.0,0.17386407390380554,0.0,0.0,-0.5344945179393622,-2.0418914792761425,0.0,0.0,0.0,0.0,0.1023034401625646,0.0,0.0,0.3144347653423119,7.19085010341125e-05,1.4596559844503998e-06,0.0,276.7200862712442,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.7200862712442,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800185,0.003019968556309731,0.013374886813461575,0.0,0.0,0.0,0.0,0.0,0.0,0.0030199685563097305,0.5513887388181584,0.6695038682014396,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886813461578,0.6695038682014396,23.159109526810592
273,-0.8831144673970344,-0.03664038552413675,0.0930124296694939,-0.7603836032750263,-0.09306266778664098,-0.28604542161866486,-2.0414728163200007,9.384680623198627e-07,-1.0456463926173153e-05,0.0,0.0,0.10627036867288082,0.0,0.0,-0.32682680784442364,-2.0412587121136445,0.0,0.0,0.0,0.0,0.013257939003386926,0.0,0.0,0.040781386225758776,0.00021410420635614713,9.384680623198627e-07,0.0,277.7301112712442,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.7301112712442,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800186,0.0030199685563116383,0.013374886813523768,0.0,0.0,0.0,0.0,0.0,0.0,0.0030199685563116396,0.551388738818245,0.669503868204265,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886813523765,0.6695038682042649,23.15910952690281
274,-0.8850889547365197,-0.0386869539765529,-0.10228569685958404,-0.764598954196786,-0.08677344374226437,0.3140757127366828,-2.041731656296391,-1.2885313734058959e-06,-1.6020783019450873e-05,0.0,0.0,-0.22298657699373173,0.0,0.0,0.6849709711354298,-2.0418914792761425,0.0,0.0,0.0,0.0,0.12070088013414769,0.0,0.0,0.37089525839874704,0.0001598229797514783,1.2885313734058959e-06,0.0,278.7401362712442,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.7401362712442,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800187,0.0030199685563133804,0.013374886813580636,0.0,0.0,0.0,0.0,0.0,0.0,0.0030199685563133804,0.5513887388183242,0.6695038682068484,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886813580629,0.669503868206848,23.159109526987134
275,-0.8869264290391233,-0.041740272754853217,0.030510330247718667,-0.7692352829658063,-0.07741679908065843,-0.09395799992662646,-2.0424173516477335,-3.997251234571761e-06,-2.988468217298171e-05,0.0,0.0,0.11258278857098408,0.0,0.0,-0.3461367029083599,-2.042840630019895,0.0,0.0,0.0,0.0,0.08207245832326542,0.0,0.0,0.25217870298173345,0.0004232783721613842,3.997251234571761e-06,0.0,279.75016127124417,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.75016127124417,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800185,0.0030199685563149716,0.013374886813632629,0.0,0.0,0.0,0.0,0.0,0.0,0.003019968556314972,0.5513887388183966,0.6695038682092105,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886813632622,0.6695038682092105,23.15910952706424
