t,Xx1,Xx2,Xx3,Xy1,Xy2,Xy3,Xt1,Xt2,Xt3,Zx1,Zx2,Zx3,Zy1,Zy2,Zy3,Zt1,Zt2,Zt3,Rx1,Rx2,Rx3,Ry1,Ry2,Ry3,Rt1,Rt2,Rt3,P11,P12,P13,P14,P15,P16,P17,P18,P19,P21,P22,P23,P24,P25,P26,P27,P28,P29,P31,P32,P33,P34,P35,P36,P37,P38,P39,P41,P42,P43,P44,P45,P46,P47,P48,P49,P51,P52,P53,P54,P55,P56,P57,P58,P59,P61,P62,P63,P64,P65,P66,P67,P68,P69,P71,P72,P73,P74,P75,P76,P77,P78,P79,P81,P82,P83,P84,P85,P86,P87,P88,P89,P91,P92,P93,P94,P95,P96,P97,P98,P99
113,-0.6470831729918505,-0.015993889892240192,-0.08477827465093862,-0.5054885157371631,0.007124580650625827,0.26149782123731236,-2.0436221096714178,9.833221198099696e-07,5.57728160580411e-06,0.0,0.0,-0.08492848793550836,0.0,0.0,0.2625577832666238,-2.043789780763647,0.0,0.0,0.0,0.0,0.00015021328456973904,0.0,0.0,0.0010599620293114675,0.0001676710922291491,9.833221198099696e-07,0.0,116.1233917271633,0.06666943251999506,1.2364385521786747e-08,1.2306537668683792e-05,7.443105257975984e-07,5.222081441424804e-09,1.8582102532368922e-10,2.165893965939674e-12,2.0445908505567273e-07,0.06666943251999509,1.3333872614773596,1.388701991481316e-05,7.443105257880544e-07,1.4360221485892123e-05,5.258923868335024e-06,5.866167104848311e-09,2.9420580845203615e-09,2.1281855647535417e-07,1.2364385521786627e-08,1.3887019914813182e-05,0.016175992385692194,5.222081632686886e-09,5.258923866421825e-06,0.004307031693775272,1.1218383863639516e-09,4.976351155833593e-06,4.879457800912206e-06,1.2306537668683778e-05,7.443105257880542e-07,5.22208163268695e-09,116.12336975639501,0.066668103708029,3.041349955237112e-09,-1.812435258727405e-10,1.9380150272965917e-13,-2.0092123406409028e-07,7.443105257975979e-07,1.436022148589212e-05,5.258923866421819e-06,0.06666810370802902,1.333361624282476,4.4983017020909555e-06,-5.814085975222519e-09,-1.0216338159944436e-09,-2.0818007645025782e-07,5.222081441424764e-09,5.258923868334973e-06,0.004307031693775272,3.041349955237041e-09,4.4983017020909445e-06,0.008486681266086111,-3.904033593350135e-10,-4.9282280316579915e-06,-4.8154335419465814e-06,1.8582102532368932e-10,5.866167104848313e-09,1.121838386363889e-09,-1.8124352587274074e-10,-5.8140859752225195e-09,-3.904033593350559e-10,0.6180339890160881,9.361277554107963e-13,8.230126263045705e-09,2.1658939659385006e-12,2.942058084520382e-09,4.976351155833593e-06,1.9380150272875436e-13,-1.021633815994431e-09,-4.928228031657994e-06,9.361277554123048e-13,6.233401321809933e-07,6.079597998892412e-07,2.044590850556727e-07,2.1281855647535428e-07,4.879457800912206e-06,-2.009212340640903e-07,-2.0818007645025793e-07,-4.815433541946582e-06,8.230126263753786e-09,6.079597998365216e-07,20.50582429060538
114,-0.6478828716238421,-0.016784227006606173,-0.04722657165474089,-0.5051323026722981,0.007693823986410637,0.1466020772287639,-2.04372570299639,-7.53102185096846e-07,4.422627800548386e-06,0.0,0.0,-0.047113995209372685,0.0,0.0,0.14578873005098852,-2.043789780763647,0.0,0.0,0.0,0.0,0.00011257644536820377,0.0,0.0,0.0008133471777753698,6.407776725714243e-05,7.53102185096846e-07,0.0,117.13339213856842,0.06666943251999506,1.2364385541816127e-08,1.2416869033369478e-05,7.443105257965914e-07,5.222081421666117e-09,1.8582102536263733e-10,2.1658964600066804e-12,2.0453910461687555e-07,0.06666943251999508,1.3333872614773596,1.3887019914813233e-05,7.443105257870436e-07,1.436022148589212e-05,5.258923868334869e-06,5.866167104848566e-09,2.942058084536614e-09,2.1281907818888828e-07,1.2364385541816155e-08,1.3887019914813311e-05,0.016175992385692197,5.22208161300312e-09,5.258923866421698e-06,0.00430703169377527,1.1218383863688984e-09,4.976351155833909e-06,4.879467961238837e-06,1.2416869033369466e-05,7.443105257870435e-07,5.222081613003171e-09,117.1333699708264,0.066668103708029,3.041349974654761e-09,-1.8124352591101645e-10,1.9379905170582303e-13,-2.0099987257768737e-07,7.443105257965907e-07,1.4360221485892118e-05,5.258923866421693e-06,0.06666810370802902,1.333361624282476,4.498301702091084e-06,-5.814085975222763e-09,-1.021633816010352e-09,-2.0818058724223661e-07,5.222081421666064e-09,5.2589238683348435e-06,0.004307031693775267,3.041349974654756e-09,4.49830170209107e-06,0.008486681266086113,-3.9040335933992036e-10,-4.928228031658304e-06,-4.81544356494389e-06,1.8582102536263735e-10,5.866167104848565e-09,1.1218383863688915e-09,-1.812435259110166e-10,-5.814085975222769e-09,-3.904033593399618e-10,0.6180339890160881,9.361277560270458e-13,8.230146020867846e-09,2.165896460007383e-12,2.9420580845366388e-09,4.9763511558339085e-06,1.937990517047106e-13,-1.0216338160103455e-09,-4.928228031658303e-06,9.361277560241244e-13,6.233401321552727e-07,6.079610650288808e-07,2.0453910461687558e-07,2.128190781888884e-07,4.879467961238837e-06,-2.009998725776874e-07,-2.0818058724223661e-07,-4.81544356494389e-06,8.23014602016736e-09,6.079610648246359e-07,20.50586488207412
115,-0.6487220999802116,-0.015287239072833693,0.09820153851068378,-0.5047476741528679,0.002116183796534613,-0.3020989388220728,-2.043569727966233,-2.9350014058934014e-06,3.0029888120120062e-06,0.0,0.0,0.09862141300901078,0.0,0.0,-0.3052805578424823,-2.0434733971823924,0.0,0.0,0.0,0.0,0.0004198744983270053,0.0,0.0,0.003181619020409532,9.633078384041482e-05,2.9350014058934014e-06,0.0,118.14339254997356,0.06666943251999506,1.2364385560870136e-08,1.2527200398055145e-05,7.443105257956335e-07,5.222081402869642e-09,1.8582102539968843e-10,2.1658988326088314e-12,2.0461522697196812e-07,0.06666943251999508,1.3333872614773596,1.3887019914813318e-05,7.443105257860821e-07,1.4360221485892115e-05,5.2589238683347545e-06,5.866167104848797e-09,2.942058084551331e-09,2.128195502606475e-07,1.2364385560870107e-08,1.3887019914813428e-05,0.016175992385692197,5.2220815942780144e-09,5.2589238664215816e-06,0.0043070316937752675,1.1218383863733842e-09,4.9763511558341964e-06,4.879477154796126e-06,1.2527200398055135e-05,7.44310525786082e-07,5.222081594278065e-09,118.14337018525778,0.066668103708029,3.0413499931267917e-09,-1.8124352594742804e-10,1.9379672005076672e-13,-2.0107468114649295e-07,7.44310525795633e-07,1.4360221485892104e-05,5.2589238664215816e-06,0.06666810370802902,1.333361624282476,4.498301702091172e-06,-5.8140859752229885e-09,-1.021633816024725e-09,-2.0818104943164174e-07,5.222081402869646e-09,5.258923868334726e-06,0.004307031693775265,3.0413499931267673e-09,4.4983017020911825e-06,0.008486681266086114,-3.904033593443304e-10,-4.928228031658589e-06,-4.815452634238938e-06,1.8582102539968848e-10,5.866167104848796e-09,1.1218383863733953e-09,-1.8124352594742832e-10,-5.814085975222991e-09,-3.9040335934436165e-10,0.6180339890160881,9.361277565853927e-13,8.230163898118392e-09,2.1658988326081246e-12,2.9420580845513618e-09,4.976351155834196e-06,1.9379672005239357e-13,-1.02163381602476e-09,-4.928228031658586e-06,9.36127756582581e-13,6.233401322211339e-07,6.079622098756402e-07,2.0461522697196815e-07,2.128195502606476e-07,4.879477154796123e-06,-2.0107468114649297e-07,-2.081810494316418e-07,-4.815452634238935e-06,8.230163894153368e-09,6.079622099086635e-07,20.50590161120764
116,-0.6494864492970954,-0.007304018173826881,-0.014764199788872251,-0.5046418167649422,-0.02282777940974035,0.04426312541959071,-2.043510291495381,2.269106896862729e-06,5.502541838268832e-06,0.0,0.0,-0.015099740311152725,0.0,0.0,0.04671604283430719,-2.043473397182404,0.0,0.0,0.0,0.0,0.00033554052228047457,0.0,0.0,0.0024529174147164823,3.689431297715373e-05,2.269106896862729e-06,0.0,119.15339296137869,0.06666943251999508,1.236438557899587e-08,1.263753176274079e-05,7.443105257947223e-07,5.222081384988752e-09,1.8582102543493495e-10,2.1659010896439246e-12,2.0468764168538828e-07,0.06666943251999508,1.3333872614773596,1.3887019914813416e-05,7.443105257851675e-07,1.4360221485892108e-05,5.258923868334628e-06,5.866167104849003e-09,2.942058084564672e-09,2.128199774140376e-07,1.2364385578996011e-08,1.3887019914813533e-05,0.016175992385692197,5.222081576464941e-09,5.258923866421476e-06,0.004307031693775265,1.1218383863774233e-09,4.976351155834455e-06,4.879485473572006e-06,1.2637531762740782e-05,7.443105257851671e-07,5.222081576464978e-09,119.15337039968917,0.066668103708029,3.041350010699084e-09,-1.8124352598206625e-10,1.9379450196760852e-13,-2.011458460632866e-07,7.443105257947216e-07,1.4360221485892098e-05,5.258923866421484e-06,0.06666810370802902,1.333361624282476,4.498301702091272e-06,-5.814085975223194e-09,-1.0216338160377746e-09,-2.0818146764299936e-07,5.222081384988734e-09,5.258923868334619e-06,0.004307031693775262,3.0413500106990734e-09,4.498301702091285e-06,0.008486681266086114,-3.9040335934832017e-10,-4.928228031658843e-06,-4.81546084057632e-06,1.85821025434935e-10,5.866167104849005e-09,1.1218383863774837e-09,-1.812435259820665e-10,-5.8140859752231945e-09,-3.9040335934833956e-10,0.6180339890160881,9.361277570883186e-13,8.23018007485634e-09,2.1659010896469203e-12,2.942058084564669e-09,4.976351155834456e-06,1.9379450196755167e-13,-1.0216338160377875e-09,-4.928228031658844e-06,9.361277570878296e-13,6.233401321636575e-07,6.079632456742542e-07,2.046876416853883e-07,2.1281997741403756e-07,4.879485473572007e-06,-2.0114584606328667e-07,-2.0818146764299926e-07,-4.8154608405763205e-06,8.230180074015611e-09,6.079632457467454e-07,20.505934845506438
117,-0.649851634705207,-0.00896216442873475,-0.14570296507744399,-0.5057831491388703,-0.017961122079131205,0.4489774581295947,-2.0436830323746435,2.646121769637997e-06,5.544257354697833e-06,0.0,0.0,-0.1460779120893151,0.0,0.0,0.45184818226277,-2.043789780763647,0.0,0.0,0.0,0.0,0.0003749470118711018,0.0,0.0,0.0028707241331752953,0.00010674838900337491,2.646121769637997e-06,0.0,120.16339337278382,0.06666943251999509,1.2364385596238971e-08,1.274786312742642e-05,7.443105257938553e-07,5.2220813679788e-09,1.8582102546846454e-10,2.165903236748369e-12,2.0475652912487057e-07,0.06666943251999508,1.3333872614773596,1.3887019914813635e-05,7.443105257842973e-07,1.4360221485892104e-05,5.2589238683345445e-06,5.866167104849189e-09,2.942058084576689e-09,2.128203639230477e-07,1.2364385596239014e-08,1.3887019914813626e-05,0.016175992385692197,5.2220815595195286e-09,5.258923866421381e-06,0.004307031693775263,1.1218383863810753e-09,4.97635115583469e-06,4.879493000802047e-06,1.2747863127426411e-05,7.443105257842969e-07,5.222081559519538e-09,120.16337061412055,0.066668103708029,3.041350027415436e-09,-1.8124352601501735e-10,1.9379239192251013e-13,-2.0121354458286834e-07,7.443105257938547e-07,1.4360221485892093e-05,5.258923866421403e-06,0.06666810370802902,1.333361624282476,4.498301702091384e-06,-5.814085975223379e-09,-1.0216338160495802e-09,-2.0818184606082668e-07,5.222081367978789e-09,5.258923868334524e-06,0.004307031693775262,3.0413500274154448e-09,4.498301702091377e-06,0.008486681266086116,-3.9040335935194477e-10,-4.928228031659075e-06,-4.8154682660665825e-06,1.858210254684647e-10,5.866167104849195e-09,1.1218383863810581e-09,-1.8124352601501746e-10,-5.81408597522338e-09,-3.904033593519564e-10,0.6180339890160881,9.36127757544095e-13,8.23019471156056e-09,2.165903236747518e-12,2.9420580845767157e-09,4.976351155834689e-06,1.9379239192350043e-13,-1.0216338160495837e-09,-4.928228031659074e-06,9.361277575441993e-13,6.233401321774937e-07,6.079641829790651e-07,2.0475652912487063e-07,2.128203639230477e-07,4.879493000802046e-06,-2.012135445828684e-07,-2.0818184606082663e-07,-4.815468266066582e-06,8.23019471257203e-09,6.079641829970228e-07,20.505964917504524
118,-0.6502997432561006,-0.01631934396994815,-0.1384819120391731,-0.5066812079147873,0.004558698249519532,0.42865587573538505,-2.0433578817682845,-1.3608289394296784e-07,3.91066436547473e-06,0.0,0.0,-0.13845263004821884,0.0,0.0,0.4285145142551524,-2.0431570136011494,0.0,0.0,0.0,0.0,2.928199095425521e-05,0.0,0.0,0.00014136148023263795,0.00020086816713504874,1.3608289394296784e-07,0.0,121.17339378418895,0.06666943251999509,1.2364385612642127e-08,1.2858194492112033e-05,7.443105257930307e-07,5.222081351797446e-09,1.8582102550036093e-10,2.1659052792591333e-12,2.0482206090521904e-07,0.06666943251999508,1.3333872614773596,1.3887019914813753e-05,7.443105257834698e-07,1.43602214858921e-05,5.2589238683344505e-06,5.866167104849364e-09,2.9420580845876212e-09,2.1282071365500781e-07,1.2364385612642074e-08,1.3887019914813714e-05,0.0161759923856922,5.2220815433995684e-09,5.258923866421295e-06,0.004307031693775262,1.1218383863843946e-09,4.976351155834903e-06,4.879499811802176e-06,1.2858194492112024e-05,7.443105257834691e-07,5.222081543399638e-09,121.17337082855194,0.066668103708029,3.041350043317583e-09,-1.812435260463633e-10,1.93790384664529e-13,-2.0127794535817206e-07,7.4431052579303e-07,1.4360221485892096e-05,5.2589238664212826e-06,0.06666810370802902,1.333361624282476,4.498301702091451e-06,-5.814085975223547e-09,-1.0216338160602475e-09,-2.08182188471495e-07,5.222081351797435e-09,5.258923868334439e-06,0.0043070316937752606,3.0413500433175247e-09,4.498301702091461e-06,0.008486681266086116,-3.904033593552153e-10,-4.928228031659283e-06,-4.815474985007657e-06,1.858210255003611e-10,5.866167104849362e-09,1.121838386384411e-09,-1.8124352604636336e-10,-5.814085975223545e-09,-3.9040335935520087e-10,0.6180339890160881,9.36127757960167e-13,8.230207955821834e-09,2.165905279257916e-12,2.9420580845876138e-09,4.976351155834901e-06,1.937903846645394e-13,-1.0216338160602558e-09,-4.928228031659285e-06,9.361277579571579e-13,6.233401321720298e-07,6.079650310800435e-07,2.0482206090521912e-07,2.1282071365500784e-07,4.879499811802173e-06,-2.012779453581721e-07,-2.08182188471495e-07,-4.815474985007659e-06,8.230207956515573e-09,6.079650312074136e-07,20.505992128096157
119,-0.6511157053410268,-0.01964225796953463,-0.18404627802447432,-0.5064532535473051,0.014857391466855963,0.568423517312082,-2.04382036585312,9.155508713742923e-07,4.276448394020181e-06,0.0,0.0,-0.18418134319703977,0.0,0.0,0.569413433566998,-2.04410616434489,0.0,0.0,0.0,0.0,0.0001350651725654517,0.0,0.0,0.0009899162549160678,0.00028579849176990635,9.155508713742923e-07,0.0,122.18339419559408,0.06666943251999509,1.2364385628246239e-08,1.2968525856797629e-05,7.443105257922462e-07,5.222081336404395e-09,1.858210255307036e-10,2.165907222265033e-12,2.048844003109133e-07,0.06666943251999508,1.3333872614773596,1.3887019914813775e-05,7.443105257826823e-07,1.4360221485892098e-05,5.258923868334375e-06,5.866167104849519e-09,2.942058084597415e-09,2.1282103010927945e-07,1.2364385628246057e-08,1.388701991481379e-05,0.0161759923856922,5.222081528064888e-09,5.258923866421218e-06,0.00430703169377526,1.1218383863873976e-09,4.976351155835098e-06,4.879505974722157e-06,1.296852585679762e-05,7.443105257826818e-07,5.222081528064918e-09,122.18337104298332,0.066668103708029,3.0413500584449053e-09,-1.812435260761822e-10,1.9378847519087683e-13,-2.0133920885557846e-07,7.443105257922457e-07,1.4360221485892091e-05,5.258923866421182e-06,0.06666810370802902,1.333361624282476,4.498301702091527e-06,-5.814085975223698e-09,-1.021633816069856e-09,-2.081824983011103e-07,5.222081336404354e-09,5.258923868334357e-06,0.004307031693775256,3.0413500584449355e-09,4.4983017020915365e-06,0.008486681266086118,-3.904033593581873e-10,-4.928228031659475e-06,-4.815481064628188e-06,1.858210255307036e-10,5.866167104849515e-09,1.1218383863874233e-09,-1.812435260761822e-10,-5.8140859752236974e-09,-3.904033593581925e-10,0.6180339890160881,9.361277583282623e-13,8.230219939811145e-09,2.1659072222647856e-12,2.942058084597441e-09,4.976351155835095e-06,1.937884751917799e-13,-1.0216338160698738e-09,-4.928228031659473e-06,9.361277583255053e-13,6.233401318930349e-07,6.079657982152525e-07,2.048844003109134e-07,2.1282103010927943e-07,4.879505974722154e-06,-2.0133920885557846e-07,-2.081824983011103e-07,-4.815481064628188e-06,8.230219942377135e-09,6.07965798149479e-07,20.50601674954612
120,-0.6520978364537878,-0.023555646064292498,-0.024401115826997527,-0.5057104523927761,0.02677470957024781,0.07758529487363802,-2.043801384601208,-3.213411630102534e-06,1.9011617146728037e-06,0.0,0.0,-0.023932752691062258,0.0,0.0,0.07410730411138328,-2.043789780763647,0.0,0.0,0.0,0.0,0.0004683631359352694,0.0,0.0,0.0034779907622547457,1.1603837561047214e-05,3.213411630102534e-06,0.0,123.1933946069992,0.06666943251999509,1.2364385643089886e-08,1.3078857221483209e-05,7.443105257915001e-07,5.222081321761189e-09,1.858210255595679e-10,2.16590907061831e-12,2.0494370269853168e-07,0.06666943251999509,1.3333872614773596,1.3887019914813914e-05,7.443105257819334e-07,1.4360221485892091e-05,5.2589238683343454e-06,5.866167104849656e-09,2.942058084606362e-09,2.1282131645226536e-07,1.2364385643089854e-08,1.388701991481386e-05,0.0161759923856922,5.222081513477276e-09,5.258923866421146e-06,0.004307031693775258,1.121838386390109e-09,4.976351155835268e-06,4.879511551227408e-06,1.3078857221483202e-05,7.443105257819327e-07,5.222081513477312e-09,123.19337125741471,0.066668103708029,3.041350072835378e-09,-1.812435261045483e-10,1.9378665873699325e-13,-2.0139748775039266e-07,7.443105257914995e-07,1.436022148589208e-05,5.258923866421155e-06,0.06666810370802902,1.333361624282476,4.498301702091612e-06,-5.814085975223834e-09,-1.0216338160786175e-09,-2.081827786497897e-07,5.222081321761185e-09,5.2589238683342844e-06,0.004307031693775255,3.0413500728353776e-09,4.498301702091606e-06,0.008486681266086118,-3.9040335936081954e-10,-4.928228031659645e-06,-4.815486565760109e-06,1.858210255595678e-10,5.866167104849657e-09,1.1218383863901166e-09,-1.8124352610454833e-10,-5.814085975223834e-09,-3.904033593608477e-10,0.6180339890160881,9.361277586640976e-13,8.230230781175708e-09,2.165909070616886e-12,2.942058084606377e-09,4.976351155835268e-06,1.9378665874017027e-13,-1.0216338160786237e-09,-4.928228031659644e-06,9.361277586622538e-13,6.233401319775483e-07,6.079664926845804e-07,2.0494370269853176e-07,2.1282131645226528e-07,4.879511551227407e-06,-2.0139748775039266e-07,-2.0818277864978978e-07,-4.815486565760109e-06,8.230230780913127e-09,6.079664927050032e-07,20.50603902821362
121,-0.6532756164664645,-0.017557463981598704,-0.048570193691569306,-0.5043717069555221,0.008390060363795976,0.15011876367721227,-2.0439898193023383,4.777342406263146e-07,3.6312255997419634e-06,0.0,0.0,-0.04864874855329059,0.0,0.0,0.15063023511525003,-2.044106164344902,0.0,0.0,0.0,0.0,7.855486172128612e-05,0.0,0.0,0.0005114714380377583,0.00011634504256363698,4.777342406263146e-07,0.0,124.20339501840434,0.06666943251999509,1.2364385657210574e-08,1.3189188586168774e-05,7.443105257907902e-07,5.222081307831573e-09,1.858210255870258e-10,2.1659108289180877e-12,2.0500011587993193e-07,0.06666943251999509,1.3333872614773596,1.388701991481395e-05,7.443105257812207e-07,1.4360221485892088e-05,5.258923868334281e-06,5.866167104849781e-09,2.9420580846144616e-09,2.1282157554908815e-07,1.2364385657210463e-08,1.3887019914813924e-05,0.0161759923856922,5.22208149960037e-09,5.258923866421083e-06,0.004307031693775257,1.1218383863925956e-09,4.976351155835427e-06,4.879516597115962e-06,1.3189188586168768e-05,7.443105257812203e-07,5.222081499600442e-09,124.2033714718461,0.066668103708029,3.041350086524779e-09,-1.812435261315324e-10,1.9378493078647213e-13,-2.0145292730341194e-07,7.443105257907894e-07,1.4360221485892077e-05,5.25892386642109e-06,0.06666810370802902,1.333361624282476,4.498301702091704e-06,-5.814085975223959e-09,-1.021633816086532e-09,-2.0818303232267772e-07,5.2220813078314315e-09,5.258923868334223e-06,0.004307031693775255,3.0413500865247196e-09,4.498301702091668e-06,0.008486681266086118,-3.904033593632468e-10,-4.928228031659801e-06,-4.815491543447267e-06,1.8582102558702594e-10,5.866167104849783e-09,1.1218383863925586e-09,-1.812435261315325e-10,-5.814085975223957e-09,-3.904033593632874e-10,0.6180339890160881,9.361277589718088e-13,8.230240592948732e-09,2.1659108289165953e-12,2.9420580846144533e-09,4.976351155835427e-06,1.9378493078674655e-13,-1.0216338160865297e-09,-4.928228031659802e-06,9.361277589703148e-13,6.233401319737811e-07,6.07967120995372e-07,2.0500011587993201e-07,2.1282157554908807e-07,4.879516597115961e-06,-2.0145292730341194e-07,-2.081830323226777e-07,-4.8154915434472675e-06,8.23024059322434e-09,6.079671208691906e-07,20.506059187017065
122,-0.6541534868676256,-0.01576784307110401,-0.07169535145100073,-0.5039521938901363,0.0028251407587326295,0.22182513883882315,-2.044061724282714,4.684643703800004e-07,3.47196854724245e-06,0.0,0.0,-0.0717605821970131,0.0,0.0,0.22233408720289438,-2.04410616434489,0.0,0.0,0.0,0.0,6.523074601237633e-05,0.0,0.0,0.0005089483640712267,4.444006217596552e-05,4.684643703800004e-07,0.0,125.21339542980947,0.06666943251999509,1.2364385670643105e-08,1.3299519950854325e-05,7.443105257901148e-07,5.22208129458044e-09,1.8582102561314608e-10,2.1659125015484238e-12,2.0505378048708886e-07,0.06666943251999509,1.3333872614773596,1.3887019914813994e-05,7.443105257805428e-07,1.4360221485892088e-05,5.25892386833421e-06,5.8661671048498994e-09,2.9420580846217408e-09,2.1282180999225669e-07,1.2364385670643085e-08,1.3887019914813982e-05,0.0161759923856922,5.222081486399577e-09,5.258923866421023e-06,0.0043070316937752545,1.121838386394771e-09,4.976351155835567e-06,4.879521162876693e-06,1.329951995085432e-05,7.443105257805424e-07,5.222081486399659e-09,125.21337168627748,0.066668103708029,3.041350099547144e-09,-1.8124352615720182e-10,1.9378328702308503e-13,-2.0150566571946656e-07,7.443105257901141e-07,1.4360221485892076e-05,5.258923866421021e-06,0.06666810370802902,1.333361624282476,4.498301702091748e-06,-5.814085975224067e-09,-1.0216338160936788e-09,-2.0818326185801097e-07,5.222081294580366e-09,5.258923868334163e-06,0.004307031693775254,3.0413500995470856e-09,4.498301702091725e-06,0.00848668126608612,-3.9040335936541536e-10,-4.9282280316599406e-06,-4.815496047496122e-06,1.8582102561314618e-10,5.866167104849898e-09,1.1218383863948625e-09,-1.8124352615720187e-10,-5.8140859752240705e-09,-3.9040335936545305e-10,0.6180339890160881,9.361277592464328e-13,8.230249471157079e-09,2.1659125015481633e-12,2.9420580846217586e-09,4.976351155835567e-06,1.9378328702292794e-13,-1.0216338160936838e-09,-4.92822803165994e-06,9.361277592435516e-13,6.233401319787648e-07,6.079676895291421e-07,2.0505378048708892e-07,2.128218099922566e-07,4.879521162876694e-06,-2.0150566571946654e-07,-2.0818326185801102e-07,-4.815496047496123e-06,8.230249468964885e-09,6.079676895254238e-07,20.506077427664323
123,-0.6549418632267733,-0.016046054166612984,-0.2057506238152428,-0.5038108789731313,0.0037492327546526146,0.6358858919829703,-2.043698160710639,2.707691281124006e-06,4.523760308770237e-06,0.0,0.0,-0.20613572808886593,0.0,0.0,0.6388225133080736,-2.0434733971823924,0.0,0.0,0.0,0.0,0.0003851042736231214,0.0,0.0,0.0029366213251033058,0.00022476352824662982,2.707691281124006e-06,0.0,126.2233958412146,0.06666943251999509,1.2364385683421305e-08,1.3409851315539864e-05,7.443105257894726e-07,5.2220812819750345e-09,1.858210256379937e-10,2.1659140926816172e-12,2.0510483031944823e-07,0.06666943251999509,1.3333872614773596,1.3887019914814043e-05,7.44310525779898e-07,1.436022148589208e-05,5.25892386833416e-06,5.866167104849996e-09,2.9420580846283847e-09,2.1282202212760297e-07,1.2364385683421212e-08,1.3887019914814033e-05,0.016175992385692204,5.222081473841985e-09,5.258923866420971e-06,0.004307031693775255,1.1218383863968143e-09,4.976351155835697e-06,4.879525294194488e-06,1.3409851315539859e-05,7.443105257798975e-07,5.2220814738420525e-09,126.22337190070887,0.06666810370802902,3.041350111934957e-09,-1.8124352618162055e-10,1.9378172335063356e-13,-2.0155583448877892e-07,7.443105257894717e-07,1.4360221485892072e-05,5.258923866420972e-06,0.06666810370802902,1.333361624282476,4.498301702091799e-06,-5.814085975224166e-09,-1.021633816100164e-09,-2.0818346955251418e-07,5.222081281974949e-09,5.258923868334111e-06,0.004307031693775253,3.0413501119349458e-09,4.498301702091775e-06,0.00848668126608612,-3.904033593674492e-10,-4.928228031660067e-06,-4.81550012297407e-06,1.8582102563799376e-10,5.86616710485e-09,1.121838386396799e-09,-1.812435261816206e-10,-5.814085975224169e-09,-3.9040335936740695e-10,0.6180339890160881,9.361277594978957e-13,8.230257504670857e-09,2.1659140926825648e-12,2.9420580846283834e-09,4.976351155835697e-06,1.9378172334973257e-13,-1.0216338161001674e-09,-4.928228031660068e-06,9.361277595004053e-13,6.233401320580869e-07,6.079682040385436e-07,2.051048303194483e-07,2.1282202212760292e-07,4.879525294194488e-06,-2.015558344887789e-07,-2.0818346955251423e-07,-4.815500122974072e-06,8.230257503806794e-09,6.079682040027734e-07,20.50609393267083
124,-0.6557441720974283,-0.022857011264726442,-0.1505810773290928,-0.5036234408662519,0.024706760639717818,0.466766447530115,-2.0437547122232824,-1.108000925829433e-06,2.3895821791426783e-06,0.0,0.0,-0.15041705798281227,0.0,0.0,0.46556880170463466,-2.043789780763647,0.0,0.0,0.0,0.0,0.0001640193462805195,0.0,0.0,0.0011976458254803202,3.5068540364502354e-05,1.108000925829433e-06,0.0,127.23339625261973,0.06666943251999509,1.2364385695576808e-08,1.352018268022539e-05,7.443105257888613e-07,5.222081269983786e-09,1.8582102566163044e-10,2.1659156062848262e-12,2.0515339267461868e-07,0.06666943251999509,1.3333872614773596,1.3887019914814097e-05,7.443105257792846e-07,1.4360221485892082e-05,5.258923868334104e-06,5.866167104850092e-09,2.942058084634367e-09,2.1282221407775313e-07,1.2364385695576704e-08,1.3887019914814084e-05,0.016175992385692204,5.222081461896279e-09,5.258923866420926e-06,0.0043070316937752545,1.1218383863986456e-09,4.976351155835814e-06,4.879529032407311e-06,1.3520182680225386e-05,7.443105257792842e-07,5.222081461896298e-09,127.23337211514026,0.06666810370802903,3.0413501237192135e-09,-1.8124352620484936e-10,1.9378023586978831e-13,-2.0160355871194802e-07,7.443105257888606e-07,1.436022148589207e-05,5.258923866420945e-06,0.06666810370802902,1.333361624282476,4.498301702091855e-06,-5.814085975224261e-09,-1.0216338161060137e-09,-2.0818365748437826e-07,5.22208126998375e-09,5.258923868334065e-06,0.004307031693775252,3.041350123719189e-09,4.498301702091821e-06,0.00848668126608612,-3.904033593692321e-10,-4.9282280316601845e-06,-4.815503810660347e-06,1.8582102566163057e-10,5.866167104850093e-09,1.1218383863986585e-09,-1.8124352620484951e-10,-5.814085975224259e-09,-3.904033593693206e-10,0.6180339890160881,9.36127759723716e-13,8.23026477443694e-09,2.165915606285411e-12,2.9420580846343602e-09,4.9763511558358134e-06,1.937802358699768e-13,-1.0216338161060193e-09,-4.928228031660183e-06,9.361277597260703e-13,6.233401320154569e-07,6.079686694795405e-07,2.0515339267461873e-07,2.1282221407775308e-07,4.879529032407311e-06,-2.0160355871194805e-07,-2.0818365748437836e-07,-4.815503810660346e-06,8.230264773473152e-09,6.079686694082653e-07,20.506108867185674
